chid,views,subscriber,videoscount,date
UC60bkTpo3ZzFF0e_Cw,110336,2439,13,2017-03-04
UC60bkTpo3ZzFF0e_Cw,110624,2440,13,2017-03-05
UC60bkTpo3ZzFF0e_Cw,110624,2438,13,2017-03-06
UC60bkTpo3ZzFF0e_Cw,111160,2439,13,2017-03-07
UC60bkTpo3ZzFF0e_Cw,111449,2441,13,2017-03-08
UC60bkTpo3ZzFF0e_Cw,111671,2443,13,2017-03-09
UC60bkTpo3ZzFF0e_Cw,111913,2445,13,2017-03-10
UC60bkTpo3ZzFF0e_Cw,112167,2449,13,2017-03-11
UC60bkTpo3ZzFF0e_Cw,112439,2450,13,2017-03-12
UC60bkTpo3ZzFF0e_Cw,112696,2452,13,2017-03-13
UC60bkTpo3ZzFF0e_Cw,112982,2452,13,2017-03-14
UC60bkTpo3ZzFF0e_Cw,113329,2455,13,2017-03-15
UC60bkTpo3ZzFF0e_Cw,113653,2459,13,2017-03-16
UC60bkTpo3ZzFF0e_Cw,113973,2463,13,2017-03-17
UC60bkTpo3ZzFF0e_Cw,114423,2464,13,2017-03-18
UC60bkTpo3ZzFF0e_Cw,114807,2467,13,2017-03-19
UC60bkTpo3ZzFF0e_Cw,115177,2467,13,2017-03-20
UC60bkTpo3ZzFF0e_Cw,115177,2469,13,2017-03-21
UC60bkTpo3ZzFF0e_Cw,115947,2471,13,2017-03-22
UC60bkTpo3ZzFF0e_Cw,116336,2471,13,2017-03-23
UC60bkTpo3ZzFF0e_Cw,116620,2473,13,2017-03-24
UC60bkTpo3ZzFF0e_Cw,116869,2475,13,2017-03-25
UC60bkTpo3ZzFF0e_Cw,117134,2476,13,2017-03-26
UC60bkTpo3ZzFF0e_Cw,117381,2476,13,2017-03-27
UC60bkTpo3ZzFF0e_Cw,117570,2476,13,2017-03-28
UC60bkTpo3ZzFF0e_Cw,117773,2478,13,2017-03-29
UC60bkTpo3ZzFF0e_Cw,118001,2478,13,2017-03-30
UC60bkTpo3ZzFF0e_Cw,118237,2480,13,2017-03-31
UC6IVMAa2W9jsDp4dAA,1192712,1334,126,2016-10-01
UC6IVMAa2W9jsDp4dAA,1193716,1335,126,2016-10-02
UC6IVMAa2W9jsDp4dAA,1195016,1335,126,2016-10-03
UC6IVMAa2W9jsDp4dAA,1196307,1336,126,2016-10-04
UC6IVMAa2W9jsDp4dAA,1197131,1339,126,2016-10-05
UC6IVMAa2W9jsDp4dAA,1197953,1340,126,2016-10-06
UC6IVMAa2W9jsDp4dAA,1198847,1340,126,2016-10-07
UC6IVMAa2W9jsDp4dAA,1199764,1342,126,2016-10-08
UC6IVMAa2W9jsDp4dAA,1200628,1344,126,2016-10-09
UC6IVMAa2W9jsDp4dAA,1201888,1346,126,2016-10-10
UC6IVMAa2W9jsDp4dAA,1203123,1348,126,2016-10-11
UC6IVMAa2W9jsDp4dAA,1204096,1349,126,2016-10-12
UC6IVMAa2W9jsDp4dAA,1204096,1349,126,2016-10-13
UC6IVMAa2W9jsDp4dAA,1205843,1349,126,2016-10-14
UC6IVMAa2W9jsDp4dAA,1206692,1353,126,2016-10-15
UC6IVMAa2W9jsDp4dAA,1207627,1356,126,2016-10-16
UC6IVMAa2W9jsDp4dAA,1208894,1358,126,2016-10-17
UC6IVMAa2W9jsDp4dAA,1210111,1360,126,2016-10-18
UC6IVMAa2W9jsDp4dAA,1210964,1362,126,2016-10-19
UC6IVMAa2W9jsDp4dAA,1211865,1362,126,2016-10-20
UC6IVMAa2W9jsDp4dAA,1211865,1363,126,2016-10-21
UC6IVMAa2W9jsDp4dAA,1213530,1363,126,2016-10-22
UC6IVMAa2W9jsDp4dAA,1214456,1365,126,2016-10-23
UC6IVMAa2W9jsDp4dAA,1214456,1365,126,2016-10-24
UC6IVMAa2W9jsDp4dAA,1216466,1366,126,2016-10-25
UC6IVMAa2W9jsDp4dAA,1217299,1369,126,2016-10-26
UC6IVMAa2W9jsDp4dAA,1218141,1370,126,2016-10-27
UC6IVMAa2W9jsDp4dAA,1218934,1372,126,2016-10-28
UC6IVMAa2W9jsDp4dAA,1219834,1365,126,2016-10-29
UC6IVMAa2W9jsDp4dAA,1220854,1367,126,2016-10-30
UC6IVMAa2W9jsDp4dAA,1222052,1367,126,2016-10-31
UC6IVMAa2W9jsDp4dAA,1223099,1368,126,2016-11-01
UC6IVMAa2W9jsDp4dAA,1223840,1369,126,2016-11-02
UC6IVMAa2W9jsDp4dAA,1224757,1370,126,2016-11-03
UC6IVMAa2W9jsDp4dAA,1225690,1370,126,2016-11-04
UC6IVMAa2W9jsDp4dAA,1225690,1370,126,2016-11-05
UC6IVMAa2W9jsDp4dAA,1227694,1372,126,2016-11-06
UC6IVMAa2W9jsDp4dAA,1229064,1373,126,2016-11-07
UC6IVMAa2W9jsDp4dAA,1230294,1374,126,2016-11-08
UC6IVMAa2W9jsDp4dAA,1231155,1374,126,2016-11-09
UC6IVMAa2W9jsDp4dAA,1232140,1375,126,2016-11-10
UC6IVMAa2W9jsDp4dAA,1233051,1376,126,2016-11-11
UC6IVMAa2W9jsDp4dAA,1233944,1378,126,2016-11-12
UC6IVMAa2W9jsDp4dAA,1235077,1380,126,2016-11-13
UC6IVMAa2W9jsDp4dAA,1236340,1384,126,2016-11-14
UC6IVMAa2W9jsDp4dAA,1237506,1385,126,2016-11-15
UC6IVMAa2W9jsDp4dAA,1237506,1386,126,2016-11-16
UC6IVMAa2W9jsDp4dAA,1239190,1389,126,2016-11-17
UC6IVMAa2W9jsDp4dAA,1239991,1390,126,2016-11-18
UC6IVMAa2W9jsDp4dAA,1240847,1390,126,2016-11-19
UC6IVMAa2W9jsDp4dAA,1241615,1391,126,2016-11-20
UC6IVMAa2W9jsDp4dAA,1242808,1391,126,2016-11-21
UC6IVMAa2W9jsDp4dAA,1243923,1392,126,2016-11-22
UC6IVMAa2W9jsDp4dAA,1244723,1393,126,2016-11-23
UC6IVMAa2W9jsDp4dAA,1245580,1394,126,2016-11-24
UC6IVMAa2W9jsDp4dAA,1246539,1394,126,2016-11-25
UC6IVMAa2W9jsDp4dAA,1247501,1397,126,2016-11-26
UC6IVMAa2W9jsDp4dAA,1248593,1399,126,2016-11-27
UC6IVMAa2W9jsDp4dAA,1249687,1401,126,2016-11-28
UC6IVMAa2W9jsDp4dAA,1251809,1401,126,2016-11-29
UC6IVMAa2W9jsDp4dAA,1251465,1402,126,2016-11-30
UC6IVMAa2W9jsDp4dAA,1251465,1404,126,2016-12-01
UC6IVMAa2W9jsDp4dAA,1251465,1404,126,2016-12-02
UC6IVMAa2W9jsDp4dAA,1251465,1405,126,2016-12-03
UC6IVMAa2W9jsDp4dAA,1251465,1405,126,2016-12-04
UC6IVMAa2W9jsDp4dAA,1254503,1407,126,2016-12-05
UC6IVMAa2W9jsDp4dAA,1256886,1409,126,2016-12-06
UC6IVMAa2W9jsDp4dAA,1256886,1410,126,2016-12-07
UC6IVMAa2W9jsDp4dAA,1258623,1411,126,2016-12-08
UC6IVMAa2W9jsDp4dAA,1259500,1408,126,2016-12-09
UC6IVMAa2W9jsDp4dAA,1260408,1409,126,2016-12-10
UC6IVMAa2W9jsDp4dAA,1261422,1412,126,2016-12-11
UC6IVMAa2W9jsDp4dAA,1262672,1414,126,2016-12-12
UC6IVMAa2W9jsDp4dAA,1263789,1413,126,2016-12-13
UC6IVMAa2W9jsDp4dAA,1264786,1412,126,2016-12-14
UC6IVMAa2W9jsDp4dAA,1265693,1414,126,2016-12-15
UC6IVMAa2W9jsDp4dAA,1266679,1417,126,2016-12-16
UC6IVMAa2W9jsDp4dAA,1266679,1418,126,2016-12-17
UC6IVMAa2W9jsDp4dAA,1268818,1418,126,2016-12-18
UC6IVMAa2W9jsDp4dAA,1270364,1418,126,2016-12-19
UC6IVMAa2W9jsDp4dAA,1271972,1418,126,2016-12-20
UC6IVMAa2W9jsDp4dAA,1273246,1422,126,2016-12-21
UC6IVMAa2W9jsDp4dAA,1274526,1424,126,2016-12-22
UC6IVMAa2W9jsDp4dAA,1275833,1423,126,2016-12-23
UC6IVMAa2W9jsDp4dAA,1277180,1426,126,2016-12-24
UC6IVMAa2W9jsDp4dAA,1278675,1426,126,2016-12-25
UC6IVMAa2W9jsDp4dAA,1280063,1426,126,2016-12-26
UC6IVMAa2W9jsDp4dAA,1281327,1431,126,2016-12-27
UC6IVMAa2W9jsDp4dAA,1282789,1433,126,2016-12-28
UC6IVMAa2W9jsDp4dAA,1284142,1433,126,2016-12-29
UC6IVMAa2W9jsDp4dAA,1285646,1434,126,2016-12-30
UC6IVMAa2W9jsDp4dAA,1287079,1438,126,2016-12-31
UC6IVMAa2W9jsDp4dAA,1288684,1440,126,2017-01-01
UC6IVMAa2W9jsDp4dAA,1290307,1440,126,2017-01-02
UC6IVMAa2W9jsDp4dAA,1291864,1442,126,2017-01-03
UC6IVMAa2W9jsDp4dAA,1293258,1443,126,2017-01-04
UC6IVMAa2W9jsDp4dAA,1294456,1445,126,2017-01-05
UC6IVMAa2W9jsDp4dAA,1295478,1446,126,2017-01-06
UC6IVMAa2W9jsDp4dAA,1296688,1447,126,2017-01-07
UC6IVMAa2W9jsDp4dAA,1299391,1450,126,2017-01-08
UC6IVMAa2W9jsDp4dAA,1301026,1449,126,2017-01-09
UC6IVMAa2W9jsDp4dAA,1302393,1449,126,2017-01-10
UC6IVMAa2W9jsDp4dAA,1303458,1450,126,2017-01-11
UC6IVMAa2W9jsDp4dAA,1304563,1450,126,2017-01-12
UC6IVMAa2W9jsDp4dAA,1305593,1451,126,2017-01-13
UC6IVMAa2W9jsDp4dAA,1313278,1454,126,2017-01-14
UC6IVMAa2W9jsDp4dAA,1313278,1455,126,2017-01-15
UC6IVMAa2W9jsDp4dAA,1328775,1456,126,2017-01-16
UC6IVMAa2W9jsDp4dAA,1334212,1455,126,2017-01-17
UC6IVMAa2W9jsDp4dAA,1337916,1455,126,2017-01-18
UC6IVMAa2W9jsDp4dAA,1337697,1456,126,2017-01-19
UC6IVMAa2W9jsDp4dAA,1338682,1458,126,2017-01-20
UC6IVMAa2W9jsDp4dAA,1339667,1462,126,2017-01-21
UC6IVMAa2W9jsDp4dAA,1340787,1462,126,2017-01-22
UC6IVMAa2W9jsDp4dAA,1342130,1463,126,2017-01-23
UC6IVMAa2W9jsDp4dAA,1317113,1464,126,2017-01-24
UC6IVMAa2W9jsDp4dAA,1317113,1465,126,2017-01-25
UC6IVMAa2W9jsDp4dAA,1319223,1465,126,2017-01-26
UC6IVMAa2W9jsDp4dAA,1320205,1463,126,2017-01-27
UC6IVMAa2W9jsDp4dAA,1320205,1469,126,2017-01-28
UC6IVMAa2W9jsDp4dAA,1322210,1470,126,2017-01-29
UC6IVMAa2W9jsDp4dAA,1323592,1472,126,2017-01-30
UC6IVMAa2W9jsDp4dAA,1323592,1474,126,2017-01-31
UC6IVMAa2W9jsDp4dAA,1326001,1476,126,2017-02-01
UC6IVMAa2W9jsDp4dAA,1326001,1476,126,2017-02-02
UC6IVMAa2W9jsDp4dAA,1326889,1475,126,2017-02-03
UC6IVMAa2W9jsDp4dAA,1328866,1476,126,2017-02-04
UC6IVMAa2W9jsDp4dAA,1330016,1477,126,2017-02-05
UC6IVMAa2W9jsDp4dAA,1331417,1478,126,2017-02-06
UC6IVMAa2W9jsDp4dAA,1332636,1480,126,2017-02-07
UC6IVMAa2W9jsDp4dAA,1333581,1482,126,2017-02-08
UC6IVMAa2W9jsDp4dAA,1333581,1484,126,2017-02-09
UC6IVMAa2W9jsDp4dAA,1335464,1487,126,2017-02-10
UC6IVMAa2W9jsDp4dAA,1336413,1489,126,2017-02-11
UC6IVMAa2W9jsDp4dAA,1337441,1488,126,2017-02-12
UC6IVMAa2W9jsDp4dAA,1337441,1489,126,2017-02-13
UC6IVMAa2W9jsDp4dAA,1339730,1489,126,2017-02-14
UC6IVMAa2W9jsDp4dAA,1340660,1492,126,2017-02-15
UC6IVMAa2W9jsDp4dAA,1341576,1493,126,2017-02-16
UC6IVMAa2W9jsDp4dAA,1342489,1494,126,2017-02-17
UC6IVMAa2W9jsDp4dAA,1343420,1498,126,2017-02-18
UC6IVMAa2W9jsDp4dAA,1344507,1500,126,2017-02-19
UC6IVMAa2W9jsDp4dAA,1345824,1504,126,2017-02-20
UC6IVMAa2W9jsDp4dAA,1347009,1504,126,2017-02-21
UC6IVMAa2W9jsDp4dAA,1348092,1505,126,2017-02-22
UC6IVMAa2W9jsDp4dAA,1349008,1506,126,2017-02-23
UC6IVMAa2W9jsDp4dAA,1349954,1507,126,2017-02-24
UC6IVMAa2W9jsDp4dAA,1350949,1508,126,2017-02-25
UC6IVMAa2W9jsDp4dAA,1352069,1510,126,2017-02-26
UC6IVMAa2W9jsDp4dAA,1352069,1511,126,2017-02-27
UC6IVMAa2W9jsDp4dAA,1354653,1512,126,2017-02-28
UC6IVMAa2W9jsDp4dAA,1355564,1512,126,2017-03-01
UC6IVMAa2W9jsDp4dAA,1356526,1513,126,2017-03-02
UC6IVMAa2W9jsDp4dAA,1357429,1513,126,2017-03-03
UC6IVMAa2W9jsDp4dAA,1358391,1514,126,2017-03-04
UC6IVMAa2W9jsDp4dAA,1359401,1516,126,2017-03-05
UC6IVMAa2W9jsDp4dAA,1359401,1517,126,2017-03-06
UC6IVMAa2W9jsDp4dAA,1361882,1516,126,2017-03-07
UC6IVMAa2W9jsDp4dAA,1362710,1516,126,2017-03-08
UC6IVMAa2W9jsDp4dAA,1363571,1517,126,2017-03-09
UC6IVMAa2W9jsDp4dAA,1364464,1517,126,2017-03-10
UC6IVMAa2W9jsDp4dAA,1365410,1519,126,2017-03-11
UC6IVMAa2W9jsDp4dAA,1366459,1521,125,2017-03-12
UC6IVMAa2W9jsDp4dAA,1367613,1521,125,2017-03-13
UC6IVMAa2W9jsDp4dAA,1368679,1522,125,2017-03-14
UC6IVMAa2W9jsDp4dAA,1369558,1523,125,2017-03-15
UC6IVMAa2W9jsDp4dAA,1370460,1526,125,2017-03-16
UC6IVMAa2W9jsDp4dAA,1371344,1525,125,2017-03-17
UC6IVMAa2W9jsDp4dAA,1372286,1525,125,2017-03-18
UC6IVMAa2W9jsDp4dAA,1373185,1527,125,2017-03-19
UC6IVMAa2W9jsDp4dAA,1374461,1528,125,2017-03-20
UC6IVMAa2W9jsDp4dAA,1374461,1529,125,2017-03-21
UC6IVMAa2W9jsDp4dAA,1376524,1530,125,2017-03-22
UC6IVMAa2W9jsDp4dAA,1377390,1531,125,2017-03-23
UC6IVMAa2W9jsDp4dAA,1378210,1532,125,2017-03-24
UC6IVMAa2W9jsDp4dAA,1379106,1532,125,2017-03-25
UC6IVMAa2W9jsDp4dAA,1380069,1536,125,2017-03-26
UC6IVMAa2W9jsDp4dAA,1381271,1538,125,2017-03-27
UC6IVMAa2W9jsDp4dAA,1382409,1533,125,2017-03-28
UC6IVMAa2W9jsDp4dAA,1383307,1534,125,2017-03-29
UC6IVMAa2W9jsDp4dAA,1384189,1535,125,2017-03-30
UC6IVMAa2W9jsDp4dAA,1385031,1535,125,2017-03-31
UC6jRSvabqGqw7FwikA,1600906,4580,167,2016-10-01
UC6jRSvabqGqw7FwikA,1604980,4590,167,2016-10-02
UC6jRSvabqGqw7FwikA,1609207,4599,167,2016-10-03
UC6jRSvabqGqw7FwikA,1612226,4604,167,2016-10-04
UC6jRSvabqGqw7FwikA,1615090,4610,167,2016-10-05
UC6jRSvabqGqw7FwikA,1617743,4612,167,2016-10-06
UC6jRSvabqGqw7FwikA,1620939,4616,167,2016-10-07
UC6jRSvabqGqw7FwikA,1623714,4620,167,2016-10-08
UC6jRSvabqGqw7FwikA,1627072,4627,167,2016-10-09
UC6jRSvabqGqw7FwikA,1630784,4636,167,2016-10-10
UC6jRSvabqGqw7FwikA,1633889,4643,167,2016-10-11
UC6jRSvabqGqw7FwikA,1636595,4646,167,2016-10-12
UC6jRSvabqGqw7FwikA,1636595,4657,167,2016-10-13
UC6jRSvabqGqw7FwikA,1641590,4663,167,2016-10-14
UC6jRSvabqGqw7FwikA,1644217,4670,167,2016-10-15
UC6jRSvabqGqw7FwikA,1647227,4679,167,2016-10-16
UC6jRSvabqGqw7FwikA,1650819,4679,167,2016-10-17
UC6jRSvabqGqw7FwikA,1653413,4685,167,2016-10-18
UC6jRSvabqGqw7FwikA,1656025,4686,167,2016-10-19
UC6jRSvabqGqw7FwikA,1658714,4692,167,2016-10-20
UC6jRSvabqGqw7FwikA,1658714,4696,167,2016-10-21
UC6jRSvabqGqw7FwikA,1663769,4706,167,2016-10-22
UC6jRSvabqGqw7FwikA,1666677,4710,167,2016-10-23
UC6jRSvabqGqw7FwikA,1666677,4713,167,2016-10-24
UC6jRSvabqGqw7FwikA,1672305,4719,167,2016-10-25
UC6jRSvabqGqw7FwikA,1674689,4722,167,2016-10-26
UC6jRSvabqGqw7FwikA,1676988,4726,167,2016-10-27
UC6jRSvabqGqw7FwikA,1679342,4731,167,2016-10-28
UC6jRSvabqGqw7FwikA,1681876,4733,167,2016-10-29
UC6jRSvabqGqw7FwikA,1684699,4743,167,2016-10-30
UC6jRSvabqGqw7FwikA,1687909,4749,167,2016-10-31
UC6jRSvabqGqw7FwikA,1690220,4752,167,2016-11-01
UC6mBEOY5tc42-7RRXA,325082,30459,13,2017-01-19
UC6mBEOY5tc42-7RRXA,325748,30506,13,2017-01-20
UC6mBEOY5tc42-7RRXA,326429,30520,13,2017-01-21
UC6mBEOY5tc42-7RRXA,327049,30606,13,2017-01-22
UC6mBEOY5tc42-7RRXA,327900,30650,13,2017-01-23
UC6mBEOY5tc42-7RRXA,310165,30693,13,2017-01-24
UC6mBEOY5tc42-7RRXA,310165,30748,13,2017-01-25
UC6mBEOY5tc42-7RRXA,311473,30765,13,2017-01-26
UC6mBEOY5tc42-7RRXA,312090,30803,13,2017-01-27
UC6mBEOY5tc42-7RRXA,312090,30837,13,2017-01-28
UC6mBEOY5tc42-7RRXA,313361,30859,13,2017-01-29
UC6mBEOY5tc42-7RRXA,314020,30887,13,2017-01-30
UC6mBEOY5tc42-7RRXA,314020,30899,13,2017-01-31
UC6mBEOY5tc42-7RRXA,315134,30955,13,2017-02-01
UC6mBEOY5tc42-7RRXA,315134,30992,13,2017-02-02
UC6mBEOY5tc42-7RRXA,315860,31053,13,2017-02-03
UC6mBEOY5tc42-7RRXA,317182,31073,13,2017-02-04
UC6mBEOY5tc42-7RRXA,317760,31097,13,2017-02-05
UC6mBEOY5tc42-7RRXA,318308,31117,13,2017-02-06
UC6mBEOY5tc42-7RRXA,318848,31142,13,2017-02-07
UC6mBEOY5tc42-7RRXA,319337,31163,13,2017-02-08
UC6mBEOY5tc42-7RRXA,319337,31225,13,2017-02-09
UC6mBEOY5tc42-7RRXA,320413,31263,13,2017-02-10
UC6mBEOY5tc42-7RRXA,320897,31285,13,2017-02-11
UC6mBEOY5tc42-7RRXA,321292,31297,13,2017-02-12
UC6mBEOY5tc42-7RRXA,321292,31310,13,2017-02-13
UC6mBEOY5tc42-7RRXA,322108,31456,13,2017-02-14
UC6mBEOY5tc42-7RRXA,322642,31501,13,2017-02-15
UC6mBEOY5tc42-7RRXA,323100,31528,13,2017-02-16
UC6mBEOY5tc42-7RRXA,323450,31561,13,2017-02-17
UC6mBEOY5tc42-7RRXA,323903,31576,13,2017-02-18
UC6mBEOY5tc42-7RRXA,324345,31606,13,2017-02-19
UC6mBEOY5tc42-7RRXA,324918,31638,13,2017-02-20
UC6mBEOY5tc42-7RRXA,325338,31645,13,2017-02-21
UC6mBEOY5tc42-7RRXA,325816,31680,13,2017-02-22
UC6mBEOY5tc42-7RRXA,326379,31709,13,2017-02-23
UC6mBEOY5tc42-7RRXA,326926,31738,13,2017-02-24
UC6mBEOY5tc42-7RRXA,327324,31763,13,2017-02-25
UC6mBEOY5tc42-7RRXA,327735,31788,13,2017-02-26
UC6mBEOY5tc42-7RRXA,327735,31814,13,2017-02-27
UC6mBEOY5tc42-7RRXA,328697,31866,13,2017-02-28
UC6mBEOY5tc42-7RRXA,329202,31903,13,2017-03-01
UC6mBEOY5tc42-7RRXA,329782,31924,13,2017-03-02
UC6mBEOY5tc42-7RRXA,330230,31952,13,2017-03-03
UC6mBEOY5tc42-7RRXA,330657,31965,13,2017-03-04
UC6mBEOY5tc42-7RRXA,331089,31983,13,2017-03-05
UC6mBEOY5tc42-7RRXA,331089,32015,13,2017-03-06
UC6mBEOY5tc42-7RRXA,332107,32036,13,2017-03-07
UC6mBEOY5tc42-7RRXA,332474,32050,13,2017-03-08
UC6mBEOY5tc42-7RRXA,332960,32066,13,2017-03-09
UC6mBEOY5tc42-7RRXA,333403,32092,13,2017-03-10
UC6mBEOY5tc42-7RRXA,333843,32102,13,2017-03-11
UC6mBEOY5tc42-7RRXA,334228,32127,13,2017-03-12
UC6mBEOY5tc42-7RRXA,334704,32141,13,2017-03-13
UC6mBEOY5tc42-7RRXA,335111,32160,13,2017-03-14
UC6mBEOY5tc42-7RRXA,335461,32193,13,2017-03-15
UC6mBEOY5tc42-7RRXA,335954,32211,13,2017-03-16
UC6mBEOY5tc42-7RRXA,336271,32246,13,2017-03-17
UC6mBEOY5tc42-7RRXA,336802,32262,13,2017-03-18
UC6mBEOY5tc42-7RRXA,337233,32268,13,2017-03-19
UC6mBEOY5tc42-7RRXA,337642,32284,13,2017-03-20
UC6mBEOY5tc42-7RRXA,337642,32296,13,2017-03-21
UC6mBEOY5tc42-7RRXA,338451,32340,13,2017-03-22
UC6mBEOY5tc42-7RRXA,339131,32366,13,2017-03-23
UC6mBEOY5tc42-7RRXA,339718,32411,13,2017-03-24
UC6mBEOY5tc42-7RRXA,340365,32419,13,2017-03-25
UC6mBEOY5tc42-7RRXA,340840,32426,13,2017-03-26
UC6mBEOY5tc42-7RRXA,341410,32448,13,2017-03-27
UC6mBEOY5tc42-7RRXA,341922,32471,13,2017-03-28
UC6mBEOY5tc42-7RRXA,342378,32503,13,2017-03-29
UC6mBEOY5tc42-7RRXA,342904,32508,13,2017-03-30
UC6mBEOY5tc42-7RRXA,343410,32520,13,2017-03-31
UC6KlaVksIZ180wq70g,554521,3875,4,2016-10-01
UC6KlaVksIZ180wq70g,555499,3880,4,2016-10-02
UC6KlaVksIZ180wq70g,556548,3891,4,2016-10-03
UC6KlaVksIZ180wq70g,557802,3901,4,2016-10-04
UC6KlaVksIZ180wq70g,559062,3909,4,2016-10-05
UC6KlaVksIZ180wq70g,560181,3915,4,2016-10-06
UC6KlaVksIZ180wq70g,561157,3923,4,2016-10-07
UC6KlaVksIZ180wq70g,562426,3935,4,2016-10-08
UC6KlaVksIZ180wq70g,563733,3949,4,2016-10-09
UC6KlaVksIZ180wq70g,565143,3956,4,2016-10-10
UC6KlaVksIZ180wq70g,566438,3961,4,2016-10-11
UC6KlaVksIZ180wq70g,567502,3964,4,2016-10-12
UC6KlaVksIZ180wq70g,567502,3970,4,2016-10-13
UC6KlaVksIZ180wq70g,569620,3976,4,2016-10-14
UC6KlaVksIZ180wq70g,570855,3985,4,2016-10-15
UC6KlaVksIZ180wq70g,571963,3998,4,2016-10-16
UC6KlaVksIZ180wq70g,573238,4008,4,2016-10-17
UC6KlaVksIZ180wq70g,574480,4015,4,2016-10-18
UC6KlaVksIZ180wq70g,575699,4024,4,2016-10-19
UC6KlaVksIZ180wq70g,576851,4027,4,2016-10-20
UC6KlaVksIZ180wq70g,576851,4036,4,2016-10-21
UC6KlaVksIZ180wq70g,579450,4045,4,2016-10-22
UC6KlaVksIZ180wq70g,580755,4053,4,2016-10-23
UC6KlaVksIZ180wq70g,580755,4064,4,2016-10-24
UC6KlaVksIZ180wq70g,583413,4078,4,2016-10-25
UC6KlaVksIZ180wq70g,584471,4085,4,2016-10-26
UC6KlaVksIZ180wq70g,585381,4091,4,2016-10-27
UC6KlaVksIZ180wq70g,586068,4092,4,2016-10-28
UC6KlaVksIZ180wq70g,586689,4099,4,2016-10-29
UC6KlaVksIZ180wq70g,587223,4106,4,2016-10-30
UC6KlaVksIZ180wq70g,588008,4111,4,2016-10-31
UC6KlaVksIZ180wq70g,588929,4117,4,2016-11-01
UC6KlaVksIZ180wq70g,589912,4128,4,2016-11-02
UC6KlaVksIZ180wq70g,590766,4144,4,2016-11-03
UC6KlaVksIZ180wq70g,592111,4156,4,2016-11-04
UC6KlaVksIZ180wq70g,592111,4171,4,2016-11-05
UC6KlaVksIZ180wq70g,595568,4185,4,2016-11-06
UC6KlaVksIZ180wq70g,597114,4192,4,2016-11-07
UC6KlaVksIZ180wq70g,598591,4206,4,2016-11-08
UC6KlaVksIZ180wq70g,599563,4208,4,2016-11-09
UC6KlaVksIZ180wq70g,600261,4211,4,2016-11-10
UC6KlaVksIZ180wq70g,600926,4221,4,2016-11-11
UC6KlaVksIZ180wq70g,601757,4232,4,2016-11-12
UC6KlaVksIZ180wq70g,602716,4247,4,2016-11-13
UC6KlaVksIZ180wq70g,604000,4261,4,2016-11-14
UC6KlaVksIZ180wq70g,605104,4266,4,2016-11-15
UC6KlaVksIZ180wq70g,605104,4268,4,2016-11-16
UC6KlaVksIZ180wq70g,606097,4271,4,2016-11-17
UC6KlaVksIZ180wq70g,606483,4273,4,2016-11-18
UC6KlaVksIZ180wq70g,606894,4277,4,2016-11-19
UC6KlaVksIZ180wq70g,607281,4284,4,2016-11-20
UC6KlaVksIZ180wq70g,607742,4291,4,2016-11-21
UC6KlaVksIZ180wq70g,608312,4293,4,2016-11-22
UC6KlaVksIZ180wq70g,608902,4297,4,2016-11-23
UC6KlaVksIZ180wq70g,609558,4300,4,2016-11-24
UC6KlaVksIZ180wq70g,610142,4304,4,2016-11-25
UC6KlaVksIZ180wq70g,610637,4306,4,2016-11-26
UC6KlaVksIZ180wq70g,610950,4310,4,2016-11-27
UC6KlaVksIZ180wq70g,611320,4312,4,2016-11-28
UC6KlaVksIZ180wq70g,612281,4313,4,2016-11-29
UC6KlaVksIZ180wq70g,612089,4322,4,2016-11-30
UC6KlaVksIZ180wq70g,612089,4324,4,2016-12-01
UC6KlaVksIZ180wq70g,612089,4325,4,2016-12-02
UC6KlaVksIZ180wq70g,612089,4328,4,2016-12-03
UC6KlaVksIZ180wq70g,612089,4334,4,2016-12-04
UC6KlaVksIZ180wq70g,613905,4342,4,2016-12-05
UC6KlaVksIZ180wq70g,615052,4341,4,2016-12-06
UC6KlaVksIZ180wq70g,615052,4340,4,2016-12-07
UC6KlaVksIZ180wq70g,615722,4345,4,2016-12-08
UC6KlaVksIZ180wq70g,615997,4347,4,2016-12-09
UC6KlaVksIZ180wq70g,616288,4348,4,2016-12-10
UC6KlaVksIZ180wq70g,616517,4349,4,2016-12-11
UC6KlaVksIZ180wq70g,616765,4351,4,2016-12-12
UC6KlaVksIZ180wq70g,617092,4352,4,2016-12-13
UC6KlaVksIZ180wq70g,617601,4360,4,2016-12-14
UC6KlaVksIZ180wq70g,617839,4359,4,2016-12-15
UC6jRSvabqGqw7FwikA,1692350,4757,167,2016-11-02
UC6jRSvabqGqw7FwikA,1694814,4766,167,2016-11-03
UC6jRSvabqGqw7FwikA,1697155,4767,167,2016-11-04
UC6jRSvabqGqw7FwikA,1697155,4770,167,2016-11-05
UC6jRSvabqGqw7FwikA,1702826,4773,167,2016-11-06
UC6jRSvabqGqw7FwikA,1706080,4778,167,2016-11-07
UC6jRSvabqGqw7FwikA,1708467,4782,167,2016-11-08
UC6jRSvabqGqw7FwikA,1710857,4787,167,2016-11-09
UC6jRSvabqGqw7FwikA,1713397,4793,167,2016-11-10
UC6jRSvabqGqw7FwikA,1715990,4801,167,2016-11-11
UC6jRSvabqGqw7FwikA,1718464,4805,167,2016-11-12
UC6jRSvabqGqw7FwikA,1721196,4811,167,2016-11-13
UC6jRSvabqGqw7FwikA,1724378,4814,167,2016-11-14
